Date,Open,High,Low,Close,Adj Close,Volume
6/30/2016,71.739998,72.290001,71.330002,72,52.104816,229400
7/1/2016,72.360001,72.849998,72.07,72.550003,52.50285,133700
7/5/2016,70.879997,70.919998,69.75,70.160004,50.773254,67900
7/6/2016,69.239998,70.510002,68.75,70.459999,50.990356,113300
7/7/2016,70.690002,71.190002,69.489998,69.769997,50.491016,95800
7/8/2016,70.370003,71.129997,70.099998,70.860001,51.279831,89700
7/11/2016,72.110001,72.510002,71.959999,72.040001,52.13377,97900
7/12/2016,73.699997,74.589996,73.699997,74.309998,53.776508,159700
7/13/2016,74.339996,74.550003,73.580002,73.589996,53.25547,173800
7/14/2016,74.870003,75.510002,74.739998,75.059998,54.319271,100700
7/15/2016,74.970001,75.150002,74.459999,74.650002,54.022568,67800
7/18/2016,74.370003,75.260002,74.099998,75.209999,54.427826,57300
7/19/2016,73.970001,73.989998,73.230003,73.43,53.139683,111600
7/20/2016,73.339996,74.169998,73.300003,73.940002,53.508759,54600
7/21/2016,73.089996,73.160004,72.400002,72.580002,52.524555,80100
7/22/2016,72.839996,73.239998,72.650002,73.209999,52.980469,40000
7/25/2016,73.199997,73.199997,72.470001,72.480003,52.45219,63200
7/26/2016,73.550003,74.160004,73.550003,73.980003,53.537704,100400
7/27/2016,73.980003,74.199997,73.019997,73.580002,53.248226,62700
7/28/2016,72.739998,72.739998,71.949997,72.160004,52.220612,75000
7/29/2016,71.279999,72.089996,71.029999,71.809998,51.967312,121400
8/1/2016,71.769997,71.82,70.559998,70.690002,51.156799,88500
8/2/2016,70.82,71.099998,70.260002,70.940002,51.337723,85300
8/3/2016,70.760002,71.839996,70.709999,71.75,51.923901,105000
8/4/2016,71.489998,72.019997,71.300003,71.739998,51.91666,64100
8/5/2016,72.019997,72.169998,71.760002,72.120003,52.191673,109900
8/8/2016,71.879997,72.650002,71.599998,71.669998,51.866005,58700
8/9/2016,72.019997,72.489998,71.989998,72.169998,52.22784,169700
8/10/2016,72.199997,72.239998,71.300003,71.419998,51.685085,83800
8/11/2016,71.879997,72.330002,71.379997,72.160004,52.220612,69800
8/12/2016,72.010002,72.699997,72.010002,72.690002,52.604156,95800
8/15/2016,72.610001,72.980003,72.419998,72.870003,52.734421,150400
8/16/2016,73.07,73.629997,72.980003,73.410004,53.125206,50300
8/17/2016,73.360001,73.57,72.57,73.519997,53.204811,96100
8/18/2016,72.709999,73.169998,72.529999,73.129997,52.922577,74800
8/19/2016,72.260002,72.800003,72.019997,72.43,52.416,64100
8/22/2016,71.739998,71.779999,71.309998,71.489998,51.735737,69900
8/23/2016,72.050003,72.470001,71.790001,71.879997,52.017979,63500
8/24/2016,71.959999,72.07,71.599998,71.709999,51.894958,55100
8/25/2016,71.620003,72.050003,71.519997,71.599998,51.815342,126800
8/26/2016,72.230003,73.709999,71.260002,72.160004,52.220612,180900
8/29/2016,71.879997,72.57,71.879997,72.169998,52.22784,79200
8/30/2016,72.75,73.120003,72.419998,72.699997,52.611397,126800
8/31/2016,72.300003,72.309998,71.169998,71.370003,51.648899,151100
9/1/2016,71.440002,71.620003,70.800003,71.339996,51.62719,63400
9/2/2016,73.290001,73.870003,72.919998,73.370003,53.096264,327800
9/6/2016,73.720001,73.720001,72.989998,73.449997,53.154156,114400
9/7/2016,73.559998,73.629997,73.269997,73.489998,53.183102,92200
9/8/2016,72.300003,73.129997,72.169998,73.110001,53.773716,132800
9/9/2016,71.940002,71.940002,69.75,70.029999,51.50832,147300
9/12/2016,69.360001,71.160004,69.230003,70.650002,51.964348,115500
9/13/2016,69.25,69.410004,67.949997,68.379997,50.294712,123500
9/14/2016,68.370003,68.93,67.879997,68.099998,50.088768,96600
9/15/2016,68.360001,69.25,67.940002,68.940002,50.706615,68400
9/16/2016,68.360001,69.370003,67.900002,68.970001,50.72868,276800
9/19/2016,69.019997,69.830002,68.720001,69.110001,50.831646,222100
9/20/2016,69.18,69.449997,68.639999,68.639999,50.48595,59400
9/21/2016,69.68,70.699997,69.290001,70.639999,51.956989,71100
9/22/2016,71.230003,71.669998,71.059998,71.199997,52.368877,92900
9/23/2016,70.669998,70.940002,69.860001,70.050003,51.523041,85800
9/26/2016,69.330002,69.610001,68.849998,68.870003,50.655125,58000
9/27/2016,69.760002,70.25,69.650002,70.099998,51.559811,91700
9/28/2016,70.529999,71.779999,69.93,71.669998,52.714573,126500
9/29/2016,72.839996,73.559998,72.129997,72.410004,53.258862,182100
9/30/2016,73.720001,74.419998,73.300003,73.849998,54.318005,117800
10/3/2016,73.169998,73.919998,73,73.860001,54.325359,136400
10/4/2016,73.93,74.260002,73.029999,73.269997,53.891403,77400
10/5/2016,75,76.330002,74.629997,76.099998,55.972919,203200
10/6/2016,76.449997,77.389999,76.330002,77.160004,56.752571,151300
10/7/2016,76.529999,76.889999,75.699997,76.32,56.134731,72400
10/10/2016,76.75,77.93,76.75,77.470001,56.980583,70200
10/11/2016,75.419998,75.739998,74.68,75.110001,55.244751,111800
10/12/2016,74.57,75.32,74.309998,75.209999,55.318302,155000
10/13/2016,72.860001,73.989998,72.470001,73.830002,54.303299,130000
10/14/2016,74.400002,74.410004,73.790001,74.150002,54.53867,63800
10/17/2016,73.870003,74,73.580002,73.940002,54.384201,98300
10/18/2016,75.120003,75.260002,74.879997,75,55.163853,72100
10/19/2016,74.75,75.25,74.389999,75.019997,55.178558,54300
10/20/2016,75.110001,75.839996,74.769997,75.599998,55.605156,169900
10/21/2016,75.129997,75.580002,75.059998,75.389999,55.450699,72300
10/24/2016,76.389999,76.699997,75.870003,76.330002,56.142094,68100
10/25/2016,75.940002,76.089996,75.370003,75.529999,55.553673,52400
10/26/2016,74.25,74.769997,73.879997,74.610001,54.877003,87100
10/27/2016,73.089996,73.959999,72.879997,73.75,54.244461,137600
10/28/2016,73.239998,73.730003,72.529999,72.540001,53.354473,97300
10/31/2016,72.650002,72.93,72.290001,72.419998,53.266212,119400
11/1/2016,74.709999,74.769997,73.389999,73.849998,54.318005,119000
11/2/2016,73.269997,73.480003,72.169998,72.769997,53.523643,112700
11/3/2016,72.849998,73.209999,72,72.260002,53.148533,69800
11/4/2016,71.790001,71.980003,71.209999,71.400002,52.515991,78000
11/7/2016,73.400002,74.269997,73.400002,74.220001,54.590149,72800
11/8/2016,73.099998,74.43,72.75,73.550003,54.097351,107600
11/9/2016,71.239998,72.699997,71.050003,71.879997,52.869034,106700
11/10/2016,71.010002,71.110001,69.75,70.419998,51.795177,266400
11/11/2016,68.589996,69.669998,68.489998,69.25,50.93462,389000
11/14/2016,68.699997,69.139999,68.07,68.660004,50.500668,258400
11/15/2016,68.809998,70.019997,68.660004,69.830002,51.361229,288200
11/16/2016,68.269997,68.580002,67.870003,68.199997,50.162331,280900
11/17/2016,68.370003,68.699997,67.959999,68.120003,50.103489,120200
11/18/2016,68.120003,68.459999,67.82,68.349998,50.272659,69900
11/21/2016,68.779999,69.269997,68.610001,69.269997,50.949326,102100
11/22/2016,70.290001,70.660004,69.779999,70.370003,51.7584,89800
11/23/2016,69.93,70.370003,69.809998,70.07,51.537746,86400
11/25/2016,69.919998,69.93,69.470001,69.690002,51.258251,203900
11/28/2016,70.730003,70.879997,69.889999,69.989998,51.478912,295800
11/29/2016,69.730003,70.040001,69.32,69.709999,51.272957,81400
11/30/2016,70.809998,72.739998,70.75,72.199997,53.104401,186400
12/1/2016,71.82,72.419998,71.410004,71.559998,52.633667,141500
12/2/2016,70.900002,71.25,70.480003,70.919998,52.162933,150100
12/5/2016,71.080002,71.349998,70.660004,71.190002,52.361534,94400
12/6/2016,71.010002,71.459999,70.870003,71.169998,52.346817,76200
12/7/2016,71.779999,72.459999,71.550003,72.279999,53.163239,132200
12/8/2016,72.029999,72.889999,72.010002,72.620003,53.413319,79000
12/9/2016,71.57,72.029999,71.5,71.769997,52.78812,76000
12/12/2016,71.860001,72.010002,71.169998,71.620003,52.677795,95700
12/13/2016,72.800003,74.870003,72.720001,74.360001,54.693108,228800
12/14/2016,74.989998,75.419998,73.410004,73.599998,54.134121,96700
12/15/2016,73.050003,73.480003,72.57,73.209999,53.847275,67000
12/16/2016,73.300003,73.410004,72.589996,72.970001,53.670753,126500
12/19/2016,72.57,73.120003,72.220001,72.730003,53.494225,83500
12/20/2016,72.860001,72.959999,72.480003,72.699997,53.472157,53900
12/21/2016,72.970001,73.040001,72.610001,72.639999,53.428024,55600
12/22/2016,71.989998,72.25,71.510002,72.110001,53.038208,102900
12/23/2016,70.75,71.089996,70.599998,70.860001,52.118816,92900
12/27/2016,70.989998,71.379997,70.959999,71.330002,52.464504,75900
12/28/2016,71.220001,71.360001,70.809998,70.879997,52.133514,83500
12/29/2016,70.889999,71.25,70.760002,70.980003,52.207069,82500
12/30/2016,70.900002,71.199997,70.639999,71.019997,52.236477,78000
1/3/2017,72.160004,72.779999,71.650002,72.050003,52.994072,138100
1/4/2017,71.580002,72.370003,71.580002,71.919998,52.898449,97100
1/5/2017,73.57,74.440002,73.57,74.279999,54.634274,94400
1/6/2017,74.860001,74.980003,74.43,74.650002,54.906425,86400
1/9/2017,75.139999,75.379997,74.800003,74.800003,55.016743,89100
1/10/2017,75.720001,76.5,75.610001,75.800003,55.75227,87100
1/11/2017,75.540001,76.330002,74.629997,76.190002,56.03912,80000
1/12/2017,76.169998,76.769997,76.080002,76.540001,56.296539,107100
1/13/2017,78.160004,78.690002,77.690002,78.160004,57.488087,75400
1/17/2017,79.459999,79.720001,78.959999,79.260002,58.297157,88000
1/18/2017,79.169998,79.379997,78.870003,78.980003,58.091209,88100
1/19/2017,78.650002,78.660004,77.629997,78.010002,57.377762,93300
1/20/2017,78.550003,78.870003,78.150002,78.32,57.60577,53300
1/23/2017,78.339996,78.830002,78.309998,78.779999,57.944103,61800
1/24/2017,79.650002,80.410004,79.610001,80.010002,58.848801,110000
1/25/2017,80.860001,81.639999,80.82,81.620003,60.032978,156500
1/26/2017,81.07,81.379997,80.75,81.07,59.628437,135100
1/27/2017,80.510002,80.620003,80.050003,80.220001,59.003258,68900
1/30/2017,79.739998,79.75,79.269997,79.709999,58.628143,75300
1/31/2017,79.93,80.190002,79.540001,80.040001,58.870865,71700
2/1/2017,80.059998,80.080002,79.580002,79.860001,58.738472,259800
2/2/2017,79.940002,80.449997,79.860001,80.410004,59.143013,105400
2/3/2017,80,80.349998,79.690002,79.93,58.789955,79700
2/6/2017,79.75,79.830002,79.169998,79.190002,58.245667,36500
2/7/2017,78.589996,78.860001,78.059998,78.370003,57.642551,77700
2/8/2017,78.75,79.419998,78.129997,79.379997,58.385414,116300
2/9/2017,79.379997,79.379997,78.769997,78.919998,58.047077,83800
2/10/2017,79.419998,80.199997,79.419998,80.059998,58.885567,70700
2/13/2017,79.989998,80.330002,79.769997,80.129997,58.93705,60100
2/14/2017,79.290001,79.529999,78.639999,79.5,58.473675,51100
2/15/2017,79.07,79.07,78.43,78.82,57.973526,91700
2/16/2017,77.459999,77.860001,77.199997,77.489998,56.995293,100200
2/17/2017,77.199997,78.080002,77.110001,78.050003,57.407177,71600
2/21/2017,80.029999,80.209999,79.610001,80.199997,58.988537,58500
2/22/2017,79.559998,80.029999,79.389999,79.589996,58.539871,73500
2/23/2017,80.150002,80.150002,79.309998,79.470001,58.451618,79100
2/24/2017,78.209999,78.57,78.089996,78.160004,57.488087,71400
2/27/2017,77.93,77.93,77.639999,77.790001,57.215939,46800
2/28/2017,77.550003,77.730003,77.269997,77.57,57.054131,46100
3/1/2017,77.669998,78.279999,77.349998,78.18,57.502792,88300
3/2/2017,77.779999,77.779999,76.449997,76.459999,56.237705,91500
3/3/2017,76.910004,77.059998,76.68,76.849998,56.524548,38300
3/6/2017,76.900002,76.910004,76.470001,76.519997,56.281834,59900
3/7/2017,77.239998,77.790001,77.160004,77.370003,56.907032,83800
3/8/2017,78.150002,78.269997,76.620003,76.650002,56.377457,136800
3/9/2017,75.830002,75.949997,75,75.809998,55.759609,120600
3/10/2017,75.150002,75.370003,74.809998,74.949997,55.127075,124400
3/13/2017,75.620003,75.730003,75.440002,75.720001,55.69342,67000
3/14/2017,75.050003,75.050003,74.540001,74.860001,55.060879,82100
3/15/2017,75.019997,76.32,74.82,76.150002,56.009693,95400
3/16/2017,77.220001,77.300003,76.870003,77.139999,56.737858,66000
3/17/2017,77.129997,77.169998,76.639999,76.660004,56.384811,76000
3/20/2017,77.25,77.730003,77.220001,77.610001,57.083549,86000
3/21/2017,78.540001,78.940002,76.980003,77.019997,56.649593,98200
3/22/2017,77.339996,78.639999,77.339996,78.209999,57.52486,132600
3/23/2017,78.559998,79.139999,78.459999,78.75,57.922043,99400
3/24/2017,79.419998,79.720001,79.139999,79.190002,58.245667,83900
3/27/2017,79.519997,80.970001,79.510002,80.889999,59.496048,113500
3/28/2017,81,81.949997,80.779999,81.599998,60.018272,99000
3/29/2017,81.459999,82.370003,81.459999,82.290001,60.52578,118500
3/30/2017,81.959999,82.589996,81.959999,82.419998,60.621399,127500
3/31/2017,81.57,81.959999,81.440002,81.510002,59.952068,155600
4/3/2017,81.449997,81.830002,81,81.720001,60.106529,90200
4/4/2017,81.940002,82.470001,81.660004,82.190002,60.452229,61500
4/5/2017,82.900002,83.470001,82.510002,82.68,60.81263,95300
4/6/2017,83.260002,84.099998,83.220001,83.940002,61.739384,149900
4/7/2017,84.330002,84.879997,84.330002,84.5,62.151272,83700
4/10/2017,83.379997,83.919998,83.099998,83.849998,61.673183,133300
4/11/2017,82.839996,83,82.099998,82.769997,60.878826,249400
4/12/2017,82.5,82.849998,82.120003,82.480003,60.665531,128900
4/13/2017,82.660004,82.660004,81.639999,81.699997,60.091816,65900
4/17/2017,81.610001,82.339996,81.18,82.32,60.547848,80100
4/18/2017,81.029999,81.230003,80.830002,81.150002,59.68729,138000
4/19/2017,80.279999,80.389999,79.089996,79.290001,58.319221,147500
4/20/2017,80.410004,80.559998,80,80.5,59.209202,87900
4/21/2017,80.75,81,80.419998,80.839996,59.45927,127500
4/24/2017,81.550003,81.669998,81.239998,81.379997,59.856461,101300
4/25/2017,82.959999,83.160004,82.459999,82.900002,60.974457,171000
4/26/2017,82.660004,82.849998,82.230003,82.339996,60.562546,107600
4/27/2017,82.209999,82.239998,80.809998,81.5,59.944717,78300
4/28/2017,81.139999,81.620003,80.980003,81.370003,59.849102,115500
5/1/2017,81.699997,81.870003,81.18,81.580002,60.003548,86200
5/2/2017,80.809998,80.879997,80.339996,80.5,59.209202,104300
5/3/2017,80.489998,80.68,80.050003,80.410004,59.143013,62100
5/4/2017,80.029999,80.029999,78.699997,78.82,57.973526,103600
5/5/2017,78.400002,78.760002,77.620003,78.610001,57.819069,265900
5/8/2017,78.620003,78.849998,78.400002,78.589996,57.804352,91500
5/9/2017,79.470001,80.519997,79.470001,80.25,59.025318,74100
5/10/2017,80.389999,80.849998,79.919998,80.779999,59.415138,85400
5/11/2017,80.379997,80.489998,79.779999,80.300003,59.062096,81200
5/12/2017,80.43,81.129997,80.279999,80.919998,59.518108,119100
5/15/2017,82.760002,83.220001,82.709999,82.910004,60.981796,157100
5/16/2017,82.330002,82.330002,81.550003,81.879997,60.224209,117300
5/17/2017,81.519997,81.669998,80.360001,80.43,59.157711,103100
5/18/2017,80,80.970001,80,80.580002,59.268044,91700
5/19/2017,80.889999,81.620003,80.699997,81.449997,59.907944,132400
5/22/2017,81.239998,81.550003,81.150002,81.379997,59.856461,76600
5/23/2017,81.379997,81.379997,80.849998,81.330002,59.819675,64200
5/24/2017,80.959999,81.260002,80.779999,80.910004,59.510761,73000
5/25/2017,81.5,81.730003,80.93,80.970001,59.554901,87500
5/26/2017,81.93,82.529999,81.550003,82.489998,60.672878,127900
5/30/2017,81.870003,82.410004,81.870003,82.220001,60.474293,122600
5/31/2017,82.25,82.470001,81.959999,82.089996,60.378666,166900
6/1/2017,82.370003,83.059998,82.110001,82.900002,60.974457,149100
6/2/2017,82.580002,82.860001,82.290001,82.760002,60.871468,99300
6/5/2017,82.589996,82.889999,82.459999,82.620003,60.768497,132800
6/6/2017,82.419998,83.120003,82.260002,83.099998,61.12154,132100
6/7/2017,83.190002,83.599998,82.519997,82.779999,60.886173,87300
6/8/2017,83.010002,83.260002,82.699997,82.93,60.99651,56300
6/9/2017,82.949997,83.089996,82.089996,82.379997,60.591972,96600
6/12/2017,82.160004,82.239998,81.519997,81.989998,60.305119,108100
6/13/2017,82.330002,82.629997,82.209999,82.550003,60.717014,86000
6/14/2017,83.440002,83.440002,81.940002,81.949997,60.2757,95700
6/15/2017,81.389999,81.57,81.019997,81.43,59.893227,81800
6/16/2017,81.080002,81.199997,80.68,81.110001,59.65786,83300
6/19/2017,81.989998,82.190002,81.629997,82.099998,60.386028,96400
6/20/2017,81.059998,81.059998,80.639999,80.720001,59.37101,89900
6/21/2017,80.059998,80.080002,79.059998,79.349998,58.363354,110500
6/22/2017,79.839996,79.970001,79.360001,79.480003,58.458977,88800
6/23/2017,79.330002,79.699997,79.080002,79.629997,58.569298,78200
6/26/2017,79.589996,80.040001,79.25,79.940002,58.797318,126300
6/27/2017,79.860001,80.169998,78.660004,78.739998,57.91468,105200
6/28/2017,78.68,79.190002,78.209999,79.059998,58.15004,118000
6/29/2017,78.919998,79.050003,77.739998,78.160004,57.488087,100800
6/30/2017,78.559998,78.790001,78.099998,78.599998,57.811722,104400
7/3/2017,78.849998,78.980003,78.599998,78.68,57.870552,32700
7/5/2017,78.68,78.68,77.849998,78.269997,57.568989,85000
7/6/2017,78.260002,78.419998,77.57,77.650002,57.112968,139700
7/7/2017,77.849998,77.949997,77.160004,77.510002,57.009995,152400
7/10/2017,76.809998,77.739998,76.5,77.580002,57.061485,139300
7/11/2017,77.57,78.220001,77.379997,78.139999,57.473373,151200
7/12/2017,79.010002,79.32,78.620003,79,58.105923,117000
7/13/2017,79.209999,79.769997,79.110001,79.599998,58.54723,165300
7/14/2017,77.25,77.730003,77.040001,77.589996,58.894875,196100
7/17/2017,77.089996,77.379997,76.559998,76.660004,58.188961,155600
7/18/2017,76.849998,77.269997,76.629997,77.230003,58.62162,70000
7/19/2017,77.949997,78.690002,77.949997,78.190002,59.350307,133500
7/20/2017,78.040001,78.07,77.480003,77.629997,58.925243,72600
7/21/2017,77.440002,77.489998,76.769997,76.809998,58.302818,66300
7/24/2017,76.839996,76.900002,76.449997,76.68,58.20414,78100
7/25/2017,76.400002,76.489998,76.029999,76.029999,57.710754,121800
7/26/2017,76.809998,77.489998,76.790001,77.379997,58.735474,106700
7/27/2017,77.07,77.07,75.82,76.360001,57.96125,105400
7/28/2017,76.349998,76.559998,76.080002,76.5,58.067509,68500
7/31/2017,76.370003,76.389999,75.949997,76.190002,57.832207,90900
8/1/2017,76.910004,77.169998,76.629997,76.639999,58.173779,101800
8/2/2017,76.790001,76.800003,76.150002,76.389999,57.984016,129200
8/3/2017,76.120003,76.160004,75.690002,75.82,57.551361,86400
8/4/2017,75.82,75.970001,75.459999,75.900002,57.61208,87100
8/7/2017,75.32,75.760002,75.050003,75.709999,57.467861,93500
8/8/2017,76.199997,76.290001,75.690002,75.849998,57.574127,128600
8/9/2017,75.550003,75.550003,74.900002,75.550003,57.346416,111200
8/10/2017,75.209999,75.220001,73.599998,73.68,55.926994,151400
8/11/2017,74.410004,75.110001,74.410004,74.970001,56.906155,107600
8/14/2017,75.309998,75.43,74.779999,74.830002,56.799885,123000
8/15/2017,72.800003,73.18,72.279999,73.169998,55.539867,109600
8/16/2017,73.25,73.489998,72.889999,72.93,55.357693,85800
8/17/2017,72.349998,72.690002,71.959999,72.050003,54.689728,112300
8/18/2017,71.970001,73.010002,71.720001,72.760002,55.228653,170000
8/21/2017,73.230003,73.389999,73,73.339996,55.6689,108200
8/22/2017,73.68,74.129997,73.639999,73.870003,56.071201,95200
8/23/2017,73.800003,74.459999,73.800003,74.129997,56.268551,80200
8/24/2017,73.75,74.959999,73.43,74.93,56.875801,284700
8/25/2017,75.650002,75.879997,74.989998,75,56.928936,89900
8/28/2017,74.68,75.029999,74.410004,75.029999,56.951706,87000
8/29/2017,74.269997,75.709999,74.169998,75.139999,57.035194,293700
8/30/2017,75.949997,76.550003,75.57,75.900002,57.61208,276400
8/31/2017,76.610001,77.019997,76.510002,76.639999,58.173779,144200
9/1/2017,77.309998,77.769997,77.309998,77.620003,58.917648,94200
9/5/2017,77.330002,77.690002,76.720001,77.440002,58.781021,150600
9/6/2017,77.610001,78.139999,77.440002,77.540001,58.856926,180100
9/7/2017,77.809998,78.260002,77.639999,78.220001,59.373085,168000
9/8/2017,78.160004,78.970001,78.160004,78.349998,59.471756,232300
9/11/2017,78.5,80.290001,78.5,80.059998,60.76973,273200
9/12/2017,79.300003,79.75,79.300003,79.419998,60.283947,128200
9/13/2017,78.849998,79.18,78.330002,79.019997,59.98032,126700
9/14/2017,77.639999,78.400002,77.379997,78.220001,59.373085,198400
9/15/2017,78.25,78.540001,77.769997,78.459999,59.555252,254500
9/18/2017,76.910004,77.199997,76.559998,77.120003,59.687603,132900
9/19/2017,76.300003,76.339996,75.690002,76.040001,58.85173,211500
9/20/2017,76.07,76.290001,75.440002,76.080002,58.882683,171100
9/21/2017,75.989998,76.339996,75.730003,76.139999,58.929115,192900
9/22/2017,75.550003,75.800003,75.43,75.690002,58.580845,148000
9/25/2017,74.919998,75.099998,74.389999,74.720001,57.830105,225400
9/26/2017,75.540001,76.019997,75.360001,75.660004,58.557632,252800
9/27/2017,75.370003,75.379997,74.519997,75.110001,58.131939,208200
9/28/2017,74.129997,74.349998,73.809998,74.269997,57.481819,247100
9/29/2017,74.900002,75.940002,74.900002,75.760002,58.635017,146500
10/2/2017,75.849998,76.230003,75.709999,75.879997,58.72789,109100
10/3/2017,75.209999,75.650002,74.830002,75.389999,58.348652,174400
10/4/2017,75.150002,75.150002,74.779999,74.959999,58.015846,118700
10/5/2017,75.290001,76,75.040001,75.809998,58.673706,136200
10/6/2017,74.440002,74.529999,74.209999,74.379997,57.566956,149400
10/9/2017,74.5,74.730003,74.239998,74.459999,57.628876,108700
10/10/2017,74.75,75,74.360001,74.800003,57.892014,118300
10/11/2017,74.32,74.889999,74.309998,74.879997,57.953938,213000
10/12/2017,74.330002,74.529999,74.169998,74.339996,57.535999,186400
10/13/2017,74.900002,74.900002,74.349998,74.480003,57.64436,183600
10/16/2017,75.010002,75.809998,74.68,75.360001,58.325432,132400
10/17/2017,74.93,75.059998,74.459999,74.629997,57.760441,92200
10/18/2017,74.400002,74.68,74.099998,74.580002,57.721748,135300
10/19/2017,73.300003,73.57,73.029999,73.18,56.638206,166800
10/20/2017,73.489998,73.620003,73.25,73.419998,56.823959,94900
10/23/2017,73.389999,73.389999,72.489998,72.529999,56.135139,100400
10/24/2017,73,73.370003,72.989998,73.089996,56.568546,67400
10/25/2017,72.940002,73.099998,72.089996,72.720001,56.282188,117500
10/26/2017,72.75,72.900002,72.389999,72.449997,56.073212,88600
10/27/2017,72.75,73.209999,72.669998,72.959999,56.467937,125300
10/30/2017,73.709999,74.440002,73.709999,73.93,57.218674,150700
10/31/2017,74.040001,74.040001,73.57,73.639999,56.994232,172000
11/1/2017,73.75,74.379997,73.690002,73.809998,57.125797,141800
11/2/2017,74.209999,74.68,73.93,74.550003,57.698532,149700
11/3/2017,73.93,73.93,73.489998,73.580002,56.947788,113000
11/6/2017,73.480003,76,73.480003,75.540001,58.464748,403400
11/7/2017,76.360001,76.809998,76.25,76.660004,59.331581,232300
11/8/2017,75.300003,75.300003,74.669998,74.839996,57.922977,157800
11/9/2017,75,75.019997,74.639999,74.870003,57.946201,154900
11/10/2017,74.5,74.599998,74.220001,74.489998,57.652096,99600
11/13/2017,73.580002,73.769997,73.269997,73.519997,56.901356,90100
11/14/2017,72.510002,72.650002,71.639999,71.68,55.477272,180700
11/15/2017,70.959999,71.160004,70.580002,70.980003,54.935505,160100
11/16/2017,71.160004,71.230003,70.800003,71.029999,54.974201,159600
11/17/2017,70.610001,70.800003,70.209999,70.650002,54.680096,167600
11/20/2017,69.980003,70.290001,69.860001,70,54.177021,145500
11/21/2017,70.830002,71.169998,70.620003,70.809998,54.803928,146500
11/22/2017,71.699997,72,71.339996,71.980003,55.709457,103500
11/24/2017,72.809998,72.849998,72.459999,72.580002,56.17384,48400
11/27/2017,72.75,72.769997,72.269997,72.269997,55.933907,117100
11/28/2017,72.620003,72.800003,72.080002,72.290001,55.949383,175900
11/29/2017,71.980003,71.980003,71.239998,71.489998,55.330212,117200
11/30/2017,71.860001,72.309998,71.75,72.099998,55.802334,176500
12/1/2017,70.919998,71.330002,70.709999,70.919998,54.889061,190000
12/4/2017,71.709999,71.720001,70.970001,71.419998,55.276035,236700
12/5/2017,71.739998,71.919998,71.209999,71.290001,55.175426,99000
12/6/2017,70.199997,70.230003,69.599998,69.82,54.037704,181200
12/7/2017,70.199997,70.260002,69.910004,70.050003,54.215725,146800
12/8/2017,70.300003,71.260002,69.889999,70.93,54.896809,226700
12/11/2017,70.970001,71.32,70.779999,71.099998,55.028378,79200
12/12/2017,70.849998,70.989998,70.57,70.830002,54.819405,177500
12/13/2017,71.5,71.82,71.330002,71.629997,55.438572,115600
12/14/2017,71.139999,71.440002,70.959999,71.010002,54.958721,109600
12/15/2017,70.75,70.75,70.160004,70.339996,54.440166,157700
12/18/2017,70.660004,71.510002,70.440002,71.050003,54.989677,156000
12/19/2017,71.089996,71.419998,71.059998,71.239998,55.136734,99500
12/20/2017,71.739998,71.900002,71.389999,71.580002,55.399876,144800
12/21/2017,72.480003,73.540001,72.269997,73.269997,56.707863,143200
